"RucProveedor","CodProducto","Producto","UnidaMedidaCompra","CostoCaja"
"20493654463","14980",CHIFLE PERSA MIX 350 GR,UNIDAD,14.700000
"20493654463","50893",LECHE GLORIA EVAPORADA 390 GR,UNIDAD,4.300000
"20493654463","11364",GASEOSA COCA COLA 3 LT,UNIDAD,14.000000
"20493654463","10696",HOT DOG SAN FERNANDO 200 GR.,UNIDAD,7.900000
"20493654463","1486",PAN ORIENTAL MOLDE BLANCO GRANDE,UNIDAD,8.500000
"20493654463","3528",AGUA CIELO SIN GAS 2.5 LT,UNIDAD,4.000000
"20493654463","20128",QUESO GLORIA BONLE EDAM EN TAJADAS 90 GR.,UNIDAD,6.200000
"20493654463","1352",MADURITO PERSA 400 GR.,UNIDAD,14.000000
"20493654463","16728",GUANTE VIRUTEX CORRUGADO PEQUEÑO T-7,UNIDAD,10.300000
"20493654463","50633",GUANTE VIRUTEX PROFESIONAL CALIBRE 25 M ,UNIDAD,11.000000
"20493654463","14516",QUESO GLORIA BONLE FUNDIDO CHEDDAR 8 TAJADAS 136 GR,UNIDAD,7.400000
"20493654463","20998",SAL SALINA /SALADITA 500 GR.,UNIDAD,0.700000
"20493654463","15299",SAZONADOR DOS BANDERAS ADEREZO DE PAVO 300 GR.,UNIDAD,6.800000
"20493654463","4096",GASEOSA FANTA 3 LT,UNIDAD,13.000000
"20493654463","18366",SAZONADOR DE LAS INDIAS TOMILLO 4 GR.,UNIDAD,2.700000
"20493654463","25812",PAÑO VIRUTEX ABSORBENTE TRADICIONAL 8 UNDS.,UNIDAD,15.100000
"20493654463","1738",ROCOTO KG.,UNIDAD,12.900000
"20493654463","52781",CARAMELO ARCOR ALKA CHERRY BOLSA 500 GR ,UNIDAD,17.000000
"20493654463","17865",AMBIENTADOR GLADE ELIMINADOR DE OLORES FLORAL 327 GR./400 ML.,UNIDAD,20.200000
"20493654463","21216",AMBIENTADOR GLADE MANZANA Y CANELA 400 GR .,UNIDAD,11.500000
"20493654463","15409",AROMATIZANTE JOHNSON'S PATO TANQUE AZUL (PAR) 40 GR.,UNIDAD,17.700000
"20493654463","47304",AROMATIZANTE SAPOLIO COCO TROPICAL 360 ML,UNIDAD,7.800000
"20493654463","18662",WHISKY JOHNNIE WALKER BLUE LABEL 750 ML,UNIDAD,1150.000000
"20493654463","26298",PAN ORIENTAL MOLDE PULLMAN PARA TRIPLE,UNIDAD,14.300000
"20493654463","1614",PILA DURACELL AAA PACK 2 UND,UNIDAD,8.600000
"20493654463","53070",YOGURT GLORIA DESCREMADA FRESA 946 GR.,UNIDAD,7.500000
"20493654463","50734",PAN ORIENTAL HAMBURGUESA BRIOCHE X 6 UND.,UNIDAD,5.900000
"20493654463","21599",PAÑO VIRUTEX ABSORBENTE TRADICIONAL 20 UND.,UNIDAD,24.800000
"20493654463","16665",GUANTE VIRUTEX CORRUGADO GRANDE T-9,UNIDAD,10.300000
"20493654463","44452",PAN YEMA FRESCO X 4 UND. ,UNIDAD,3.000000
"20493654463","1312",LIMON ACIDO,UNIDAD,8.000000
"20493654463","26649",WHISKY JOHNNIE WALKER AGED 18 YEARS CAJA 750 ML,UNIDAD,616.900000
"20493654463","17455",COCONA KG,UNIDAD,4.600000
"20493654463","53335",GASEOSA GUARANÁ PIÑA 300 ML.,UNIDAD,1.500000
"20493654463","51241",CHIFLE PERSA SABOR CEVICHE 300 GR,UNIDAD,9.800000
"20493654463","22711",VASO DESCARTABLE 10 ONZA X 50 UND,UNIDAD,4.600000
"20493654463","16833",PAN GISSELA MOLDE GRANDE,UNIDAD,8.000000
"20493654463","50816",CHICHARRON CERDEÑA PRENSA 90 GR,UNIDAD,4.500000
"20493654463","1358",MAIZENA DURYEA 100/110 GR.,UNIDAD,2.900000
"20493654463","26996",GASEOSA GUARANA 3 LT,UNIDAD,7.800000
"20493654463","12205",QUESO LA PREFERIDA JAMON 80 GR,UNIDAD,2.500000
"20493654463","53520",CHOCOLATE BON O BON AVELLANA 26 GR,UNIDAD,1.500000
"20493654463","47414",PETIPAN X 10 UND.,UNIDAD,3.200000
"20493654463","22838",PASTILLAS VIRUTEX TERGO AROMA LAVANDA X 2 UNDS,UNIDAD,16.300000
"20493654463","18193",CREMA DE AJI TARI 85 GR.,UNIDAD,4.200000
"20493654463","47767",DETERGENTE BOLIVAR ACTIVE CARE 2.4 KG.,UNIDAD,58.400000
"20493654463","15030",ESPONJA SAPOLIO LIMPIEZA FIBRA VERDE COCINA 1 UND.,UNIDAD,0.800000
"20493654463","1834",SERVILLETAS SCOTT DIA A DIA DOBLADAS 100 UNID,UNIDAD,5.200000
"20493654463","14303",JAMON OTTO KUNZ PASTEL KG.,UNIDAD,55.100000
"20493654463","7692",ACEITUNA OLIVOS DEL SUR VERDE RELLENO DE PIMIENTO SACHET 250 GR,UNIDAD,7.400000
"20493654463","48260",BOLSA VIRUTEX P/ BASURA C/ FAJA PRO 50 LT 65X70 CM,UNIDAD,10.000000
"20493654463","22839",ESPONJA VIRUTEX LISA COBRE ANTIBACTERIAL 2 UND.,UNIDAD,6.600000
"20493654463","18945",JAMON BRAEDT INGLES KG.,UNIDAD,79.000000
"20493654463","48262",BOLSA VIRUTEX P/ BASURA C/ FAJA PRO 25 LT 50X60 CM,UNIDAD,7.400000
"20493654463","49772",PANETON GLORIA DOLCI BOLSA 800 GR,UNIDAD,21.000000
"20493654463","17412",CERDO PANCETA,UNIDAD,31.500000
"20493654463","1137",JAMONADA DON PEPITO DE POLLO KG.,UNIDAD,24.000000
"20493654463","37688",GASEOSA CRUSH NARANJA 3 LT,UNIDAD,13.200000
"20493654463","48753",LEJIA TRADICIONAL DARYZA AL 6 % X GALON,UNIDAD,17.900000
"20493654463","19666",LEJIA CLOROX TRADICIONAL 4000 GR.,UNIDAD,16.000000
"20493654463","4095",GASEOSA SPRITE 3 LT,UNIDAD,10.000000
"20493654463","50059",PAVO REDONDOS KG,UNIDAD,16.500000
"20493654463","49553",CAFE ALTOMAYO INSTANTANEO GOURMET FRASCO 170 GR.,UNIDAD,42.000000
"20493654463","16838",PAN GISSELA YEMA PACK 4 UNID,UNIDAD,3.600000
"20493654463","24562",GASEOSA PEPSI 3.000 ML,UNIDAD,9.800000
"20493654463","42181",GASEOSA INCA KOLA SIN AZUCAR 1.5 LT,UNIDAD,8.100000
"20493654463","48988",LEJIA MAX DE DARYZA TRADICIONAL X 4 KG.,UNIDAD,14.700000
"20493654463","19842",PAVO SAN FERNANDO ANTICIPO 6 KG,UNIDAD,2948.400000
"20493654463","41637",GUANTE VIRUTEX PROFESIONAL CALIBRE 35 L ,UNIDAD,12.000000
"20493654463","52754",JAMONADA LA SEGOVIANA DE POLLO 80 GR,UNIDAD,2.400000
"20493654463","47835",SALCHICHA BRAEDT DE HUACHO 150 GR,UNIDAD,6.900000
"20493654463","1543",PATE SAN FERNANDO DE POLLO 100 GR.,UNIDAD,4.500000
"20493654463","24604",CHICHARRON LA SEGOVIANA PRENSA CASERO,UNIDAD,30.600000
"20493654463","31573",ESPONJA SCOTCH BRITE CERO RAYAS 2 EN 1,UNIDAD,4.300000
"20493654463","49686",BEBIDA GLORIA PRO BATIDO CON PROTEINAS TRIPLE ZERO 320 ML BOT,UNIDAD,5.800000
"20493654463","12280",ESPONJA SCOTCH BRITE 2 EN 1,UNIDAD,4.900000
"20493654463","31436",YOGURT GLORIA DESCREMADA DURAZNO 1 LT,UNIDAD,7.500000
"20493654463","53338",REMOVEDOR HARPIC PASTILLA POWER ULTRA 45 GR X 5 UND.,UNIDAD,39.500000
"20493654463","48677",VASO BIOFORM ECO NATURAL 12 OZ VERDE PACK 25 UND,UNIDAD,16.500000
"20493654463","14562",PAPEL TOALLA SCOTT MULTIUSO MAXIROLLO 2 UNID.,UNIDAD,6.100000
"20493654463","28197",YOGURT GLORIA SLIM FRESA 1 KG,UNIDAD,6.200000
"20493654463","3605",CHIFON GISSELA CHICO,UNIDAD,12.100000
"20493654463","33469",INSECTICIDA RAID DOBLE ACCION 400 ML,UNIDAD,17.900000
"20493654463","14565",QUESO GLORIA BONLE FUNDIDO 8 TAJADAS 136 GR.,UNIDAD,7.200000
"20493654463","3193",AJI CHARAPITA,UNIDAD,1.800000
"20493654463","53541",VASO DESCARTABLE ALFA TRANSPARENTE N°7 PACK 50 UND.,UNIDAD,2.500000
"20493654463","44588",REFACTURACION SEGUN DETALLE ADJUNTO,UNIDAD,4920.780000
"20493654463","1494",PAN ORIENTAL HOT DOG PACK 8,UNIDAD,5.900000
"20493654463","30168",VASO DESCARTABLE BLANCO 10 ONZA X 50 UN,UNIDAD,4.900000
"20493654463","47679",CHICHARRON SAN FERNANDO PRENSA NADAL 85 GR,UNIDAD,5.000000
"20493654463","37687",GASEOSA SPRITE 2.25 LT,UNIDAD,8.800000
"20493654463","24015",JUGO GLORIA CHICHA MORADA 3 LT,UNIDAD,8.700000
"20493654463","3198",CEBOLLA CHINA REGIONAL ATADO,UNIDAD,1.400000
"20493654463","51811",VASO LA EUROPEA DE CRISTAL 3 ONZ X 25 UND,UNIDAD,6.800000
"20493654463","51293",CECINA EL SAN MARTINENSE 500 GR UND.,UNIDAD,29.500000
"20493654463","50818",PAPEL TOALLA NOVA ULTRA ABSORBENTE X 2 UND.,UNIDAD,6.100000
"20493654463","31438",YOGURT GLORIA DESCREMADA GUANABA 1 LT,UNIDAD,7.500000
"20493654463","47974",CHIFLE MASHITA 430 GR,UNIDAD,12.600000
"20493654463","44483",CERVEZA CRISTAL LATA 355 ML,UNIDAD,21.000000
"20493654463","1681",QUESO GLORIA BONLE EDAM KG,UNIDAD,59.900000
"20493654463","51040",GALLETA COSTA WENAZAS 135 GR,UNIDAD,4.200000
"20493654463","51966",VASO DE PAPEL MARRON 12 ONZ PARA CAFE C/TAPA X 25 UND.,UNIDAD,18.500000
"20493654463","51819",PLATITOS PB2 PACK 25 UND. ,UNIDAD,7.000000
"20493654463","46715",QUESO GLORIA PARIA 180 GR.,UNIDAD,9.800000
"20493654463","31439",YOGURT GLORIA DESCREMADA TUTIFRUTI 1 LT,UNIDAD,7.500000
"20493654463","48019",GEL DARYZA DESINFECTANTE ANTIBACTERIAL NEUTRO 1 LT.,UNIDAD,20.300000
"20493654463","20955","JUGO KERO, MANGO, MARACUYA, CAMU CAMU 475 ML.",UNIDAD,6.900000
"20493654463","28247",POLLO FILETE PIERNA CON MUSLO SIN HUESO KG.,UNIDAD,23.500000
"20493654463","51392",AMBIENTADOR GLADE SANDIA REFRESCANTE X 400ML,UNIDAD,10.500000
"20493654463","20646",RON ZACAPA SOLERA 23 AÑOS 750 ML,UNIDAD,227.900000
"20493654463","51852",COCOA WINTERS POTE 180 GR,UNIDAD,16.000000
"20493654463","47629",MONDADIENTE INTI PREMIUM X 320 UND.,UNIDAD,1.500000
"20493654463","37664",LEJIA CLOROX ANTI - SPLASH X 3910 GR,UNIDAD,18.300000
"20493654463","48137",GALLETA FIELD SODA ORIGINAL 192 GR. PACK 6 PAQUETES,UNIDAD,3.200000
"20493654463","24432",AMBIENTADOR GLADE CAMPOS DE LAVANDA X 400ML,UNIDAD,11.500000
"20493654463","2840",GASEOSA COCA COLA 2.5 LT,UNIDAD,10.700000
"20493654463","51398",DESINFECTANTE FAMILY GUARD AEROSOL LAVANDA 400 ML.,UNIDAD,16.500000
"20493654463","20957",JUGO KERO NARANJA-CAMU CAMU-PIÑA 475 ML.,UNIDAD,6.500000
"20493654463","51942",VASO DE PAPEL MARRON 8-9 ONZ PARA CAFE C/TAPA X 25 UND.,UNIDAD,13.000000
"20493654463","47914",PASTILLAS JOHNSON'S MR. MUSCULO TANQUE AZUL X3 40 GR,UNIDAD,20.700000
"20493654463","40521",INSECTICIDA RAID MATA HORMIGAS 400 ML,UNIDAD,18.500000
"20493654463","49901",YOGURT GLORIA DESCREMADA FRESA Y PLATANO 1 KG.,UNIDAD,7.500000
"20493654463","25470",ESPONJA VIRUTEX FIBRA ESPONJA ANATOMICA X 6 UD,UNIDAD,11.100000
"20493654463","29446",AGUA SAN MATEO SIN GAS 2.5 LT,UNIDAD,4.600000
"20493654463","51433",VINAGRE NATURALLY DIVINE AMAZONICO DE PLATANO 500 ML,UNIDAD,18.000000
"20493654463","21012",CANELA RIKOSFOOD`S ENTERA 8 GR.,UNIDAD,2.100000
"20493654463","52274",GUANTE VIRUTEX PROFESIONAL CALIBRE 35 XL ,UNIDAD,13.400000
"20493654463","41600",AMBIENTADOR GLADE MORA RADIANTE X 400ML,UNIDAD,13.500000
"20493654463","44552",AROMATIZANTE SAPOLIO MELON 360 ML,UNIDAD,6.500000
"20493654463","47169",GASEOSA INCA KOLA 2.5 LT,UNIDAD,11.000000
"20493654463","27077",PAPA MASHITA AL HILO 175 GR,UNIDAD,7.000000
"20493654463","296",CEBOLLA ROJA,UNIDAD,5.000000
"20493654463","52116",CHOCOLATE ARCOR BON O BON LECHE 30UND X15G ,UNIDAD,29.800000
"20493654463","2143",TOMATE LIMEÑO,UNIDAD,4.600000
"20493654463","52390",CHUPETE AMBROSOLI PIN POP FRESA 408 GR.,UNIDAD,8.900000
"20493654463","40344",CERVEZA CRISTAL LA GIGANTE 473 ML,UNIDAD,30.000000
"20493654463","9027",INSECTICIDA SAPOLIO MATA CUCARACHA Y HORMIGA 360 ML + 15 % GRATIS,UNIDAD,11.800000
"20493654463","44459",PAN YEMA FRESCO X 6 UND.,UNIDAD,4.500000
"20493654463","19251",PATE BRAEDT 100 GR.,UNIDAD,4.500000
"20493654463","3626",PICADO MIXTO,UNIDAD,20.000000
"20493654463","52215",CHIFLE ACEVICHADO MORENITO *300 GR,UNIDAD,9.800000
"20493654463","2224",VINO TABERNERO BORGOÑA SEMI SECO 2 LT,UNIDAD,42.400000
"20493654463","52495",ESPONJA VIRUTEX FIBRA CLASSIC UND.,UNIDAD,2.400000
"20493654463","40347",CERVEZA PILSEN BOTELLA 305 ML,UNIDAD,21.800000
"20493654463","50541",WHISKY JOHNNIE WALKER DOUBLE BLACK 750 ML S/ ESTUCHE,UNIDAD,181.300000
"20493654463","21015",CANELA RIKOSFOOD`S MOLIDA 8 GR.,UNIDAD,1.800000
"20493654463","19383",PAN DEL ABUELO MOLDE BLANCO 650 GR.,UNIDAD,7.800000
"20493654463","33060",INSECTICIDA BAYGON MOSQUITOS Y MOSCAS 400 ML,UNIDAD,17.500000
"20493654463","50412",ALQUILER DE GONDOLA SEGUN ACUERDO,UNIDAD,2800.000000
"20493654463","2371",MANI PERSA 200 GR.,UNIDAD,7.700000
"20493654463","47143",MANTEQUILLA GLORIA POTE 390 GR,UNIDAD,23.000000
"20493654463","3489",POLLO FILETE DE PECHUGA KG.,UNIDAD,25.500000
"20493654463","50632",GUANTE VIRUTEX PROFESIONAL CALIBRE 25 S ,UNIDAD,11.000000
"20493654463","21902",DESINFECTANTE JOHNSON'S PATO PASTILLA TANK BLUE FRAGANCIA MARINA 40/48 GR .,UNIDAD,10.000000
"20493654463","19386",PAN DEL ABUELO HAMBURGUESA PACK 8 UNID.,UNIDAD,4.200000
"20493654463","33927",YOGURT GLORIA DESCREMADA FRESA 180 GR,UNIDAD,2.500000
"20493654463","49143",PAN CIABATTA/FRANCES FRESCO KG ,UNIDAD,9.900000
"20493654463","24429",CAFE COLCAFE DESCAFEINADO 50 GR,UNIDAD,13.700000
"20493654463","43415",DETERGENTE BOLIVAR COLORES Y NEGROS 2.4 KG.,UNIDAD,56.900000
"20493654463","3600",HIELO DANA BOLSA 3.5 KG,UNIDAD,7.000000
"20493654463","50634",GUANTE VIRUTEX PROFESIONAL CALIBRE 25 L,UNIDAD,11.000000
"20493654463","22557",SALSA ALACENA ROCOTO 85 ML.,UNIDAD,4.800000
"20493654463","19785",PASTILLAS VIRUTEX BAÑO PINO 2 UND/96 GR.,UNIDAD,14.000000
"20493654463","24454",AMBIENTADOR GLADE PARAISO AZUL X 400ML,UNIDAD,11.500000
"20493654463","49169",GUANTE VIRUTEX CORRUGADO REFORZADO T - S ,UNIDAD,11.100000
"20493654463","3203",CARNE CHURRASCO LARGO,UNIDAD,42.500000
"20493654463","41963",HOT DOG SAN FERNANDO AHUMADO DE POLLO 220 GR,UNIDAD,7.200000
"20493654463","3687",VASO DESCARTABLE 7 ONZAS PACK 50 UNID,UNIDAD,2.900000
"20493654463","6640",AGUA SAN LUIS SIN GAS 2.5 LT,UNIDAD,4.500000
"20493654463","22575",GUANTE VIRUTEX TRADICIONAL CALIBRE/ESPESOR 35 TALLA L-9.,UNIDAD,8.100000
"20493654463","28047",AROMATIZANTE SAPOLIO VAINILLA FRANCESA 360 ML,UNIDAD,6.500000
"20493654463","26288",AROMATIZANTE JOHNSON'S PATO TANQUE BLUE 40GR X 3 UND,UNIDAD,25.300000
"20493654463","49947",GASEOSA FANTA SABOR PIÑA 3 LT,UNIDAD,14.900000
"20493654463","33523",AROMATIZANTE SAPOLIO FRUTAS FRESCAS 360 ML,UNIDAD,7.800000
"20493654463","3195",CHOCLO KG.,UNIDAD,16.800000
"20493654463","38956",AGUA SAN MATEO SIN GAS 350 ML,UNIDAD,1.300000
"20493654463","3189",POLLO PIERNITA KG.,UNIDAD,19.000000
"20493654463","226",CAMOTE KG,UNIDAD,6.400000
"20493654463","28049",AROMATIZANTE SAPOLIO JARDIN DE ROSAS 360 ML,UNIDAD,6.500000
"20493654463","27173",AGUA SAN MATEO CON GAS 600 ML,UNIDAD,2.100000
"20493654463","4659",CABANOSSI CERDEÑA 250 GR.,UNIDAD,16.200000
"20493654463","34073",INSECTICIDA RAID MAX MATA CUCARACHA 400 ML,UNIDAD,22.500000
"20493654463","33816",QUESO GLORIA EDAM 185 GR (TAJADA 10 UND),UNIDAD,12.200000
"20493654463","394",CHIFLE PERSA 400 GR.,UNIDAD,14.000000
"20493654463","52263",JAMON SAN FERNANDO PAVITA 100 GR,UNIDAD,7.800000
"20493654463","24128",PAÑO VIRUTEX PARA PISO CON OJAL 50X85,UNIDAD,14.000000
"20493654463","29595",CECINA LOZANO X 500 GR. UND,UNIDAD,26.330000
"20493654463","31437",YOGURT GLORIA DESCREMADA VAINILLA 1 LT,UNIDAD,7.500000
"20493654463","47692",MARGARINA SELLO DE ORO POTE 200 GR,UNIDAD,5.500000
"20493654463","3470",SERVILLETAS ELITE CORTADAS (14x13.5 CM) 200 UNID,UNIDAD,2.400000
"20493654463","3494",QUESO LAIVE CHEDDAR FUNDIDO 8 TAJADAS 170 GR,UNIDAD,11.400000
"20493654463","31556",YOGURT GLORIA DESCREMADA LUCUMA 1 LT,UNIDAD,7.500000
"20493654463","52358",JAMON OTTO KUNZ PIZZA 100 GR,UNIDAD,5.200000
"20493654463","25300",PAPEL HIGIENICO SUAVE CUIDADO COMPLETO VERDE X 24 UND.,UNIDAD,30.000000
"20493654463","30155",INSECTICIDA RAID ACCION TOTAL 400 ML,UNIDAD,18.300000
"20493654463","3154",PILA DURACELL AA PACK 2 UND,UNIDAD,7.500000
"20493654463","48168",PAN BIMBO BLANCO SIN BORDES P/TRIPLE 650 GR.,UNIDAD,16.000000
"20493654463","28431",REEMBOLSO DE TRANSPORTE DE MERCADERIA DE SU PROPIEDAD SEGUN FACTURA ADJUNTA,UNIDAD,37.460000
"20493654463","33059",INSECTICIDA RAID ZANCUDOS Y MOSCAS 400 ML,UNIDAD,19.500000
"20493654463","3211",CERDO CHULETA,UNIDAD,30.900000
"20493654463","52802",PAN ORIENTAL BOLLERIA DE CREMA *4,UNIDAD,4.600000
"20493654463","28048",AROMATIZANTE SAPOLIO LAVANDA 360 ML,UNIDAD,6.900000
"20493654463","31435",YOGURT GLORIA DESCREMADA FRESA 1 LT,UNIDAD,6.000000
"20493654463","42122",PAÑO SCOTCH BRITE SECATODO X 20,UNIDAD,23.500000
"20493654463","21013",CLAVO DE OLOR RIKOSFOOD`S 8 GR.,UNIDAD,2.000000
"20493654463","28493",INSECTICIDA SAPOLIO MATA TERMITAS 360 ML,UNIDAD,11.800000
"20493654463","33073",PASTILLAS VIRUTEX BAÑO LAVANDA CLASICA X3 UND,UNIDAD,21.000000
"20493654463","33527",AROMATIZANTE SAPOLIO ANTITABACO 360 ML,UNIDAD,6.500000
"20493654463","46689",GUANTE VIRUTEX CORRUGADO REFORZADO T - L ,UNIDAD,11.100000
"20493654463","29598",ALQUILER GONDOLAS VARIOS SEGUN ACUERDO,UNIDAD,3000.000000
"20493654463","18815",ENVOLTURAS BOLSA DE REGALO GRANDE,UNIDAD,6.000000
"20493654463","42180",GASEOSA COCA COLA SIN AZUCAR 1.5 LT,UNIDAD,8.100000
"20493654463","219",CAFE NESCAFE DECAF SIN CAFEINA 40/48 GR.,UNIDAD,10.600000
"20493654463","29361",AMBIENTADOR GLADE AEROSOL ABRAZOS DE VAINILLA 400ML,UNIDAD,11.500000
"20493654463","20644",WHISKY CHIVAS REGAL GOLD SIGNATURE 18 AÑOS 700 ML,UNIDAD,285.000000
"20493654463","33741",AGUA SAN LUIS SIN GAS 1 LT,UNIDAD,2.500000
"20493654463","47793",PAN HOT DOG FRESCO X 4 UND,UNIDAD,3.000000
"20493654463","29788",PAVO REDONDOS ANTICIPO 6 KG.,UNIDAD,396.000000
"20493654463","9560",AZUCAR CARTAVIO BLANCA 1 KG,UNIDAD,7.900000
"20493654463","43343",CANASTA NAVIDEÑA STANDAR ,UNIDAD,150.000000
"20493654463","2225",VINO TABERNERO BORGOÑA SEMI SECO 750 ML,UNIDAD,20.500000
"20493654463","29435",BOLSA LOS PORTALES BIODEGRADABLE LEY 30884 (GRANDE),UNIDAD,0.500000
"20493654463","24452",AMBIENTADOR GLADE HAWAIIAN BREEZE X 400ML,UNIDAD,11.500000
"20493654463","19993",PAN DEL ABUELO YEMA PACK 6 UNID.,UNIDAD,3.900000
"20493654463","47794",PAN HOT DOG FRESCO X 6 UND ,UNIDAD,4.500000
"20493654463","19526",ESPONJA VIRUTEX MULTIUSO ANATOMICA ACANALADA (3+1) 4 UNID.,UNIDAD,11.100000
"20493654463","5520",JAMON SAN FERNANDO AHUMADO DE PAVITA,UNIDAD,75.800000
"20493654463","43344",CANASTA NAVIDEÑA ECONOMICA ,UNIDAD,100.000000
"20493654463","2363",TRIGO PERSA 200 GR.,UNIDAD,15.600000
"20493654463","30009",PILA PANASONIC AAA 2 UND,UNIDAD,1.270000
"20493654463","26319",PAÑO VIRUTEX PARA PISO CON OJAL 50 X 85 / 3 UNDS,UNIDAD,33.200000
"20493654463","18814",ENVOLTURAS BOLSA BOTELLERA,UNIDAD,4.300000
"20493654463","47892",PAN ORIENTAL HOT DOG DE YEMA X 4 UND.,UNIDAD,2.600000
"20493654463","14302",JAMONADA OTTO KUNZ BOLOGNA KG,UNIDAD,41.300000
"20493654463","52189",VINO RUTINI MALBEC 750 ML,UNIDAD,160.900000
"20493654463","43412",DETERGENTE BOLIVAR AROMA SUAVIDAD 2400 GR,UNIDAD,54.900000
"20493654463","24860",INSECTICIDA RAID MATA PULGAS Y GARRAPATAS 390 ML,UNIDAD,18.000000
"20493654463","30035",PILA PANASONIC AA 2 UND,UNIDAD,1.150000
"20493654463","1775",SALCHICHA SAN FERNANDO DE POLLO 250 GR.,UNIDAD,6.400000
"20493654463","27641",JAMONETA SAN FERNANDO SUPER CON POLLO KG.,UNIDAD,21.100000
"20493654463","48107",PAN ORIENTAL HAMBURGUESA ROYAL X 8 UND.,UNIDAD,5.200000
"20493654463","15970",ACEITE OLIVOS DEL SUR EXTRA VIRGEN PREMIUM 250 ML,UNIDAD,17.900000
"20493654463","52264",JAMON SAN FERNANDO SANDWICH 100 GR,UNIDAD,5.500000
"20493654463","51016",MANTEQUILLA GLORIA 180 GR BARRA,UNIDAD,14.500000
"20493654463","27200",AMBIENTADOR GLADE ALEGRIA FLORAL Y FRUTOS ROJOS X 400 ML,UNIDAD,13.500000
"20493654463","1599",PEREJIL KG.,UNIDAD,13.500000
"20493654463","28091",PAÑO YES AMARILLO SECA TODO X14 1/20,UNIDAD,15.500000
"20493654463","5711",LIMPIADOR TASK SANITARIO CON RECIPIENTE,UNIDAD,14.300000
"20493654463","49900",PALTA FUERTE AREQUIPEÑA KG,UNIDAD,18.000000
"20493654463","10743",WHISKY OLD PARR 12 AÑOS 750 ML,UNIDAD,120.800000
"20493654463","52343",PAN CARACOL X 4 UND,UNIDAD,2.400000
"20493654463","52342",PAN COLIZA X 4 UND,UNIDAD,2.500000
"20493654463","30158",PAN ABUELO HAMBURGUESA CON AJONJOLI * 6 UND,UNIDAD,4.000000
"20493654463","15539",JAMONADA LA SEGOVIANA DE POLLO KG.,UNIDAD,25.600000
"20493654463","29306",COMPRA DE VALES DE CONSUMO POR ALIMENTOS,UNIDAD,300.000000
"20493654463","5791",AGUA SAN LUIS CON GAS 625 ML,UNIDAD,2.000000
"20493654463","7630",GASEOSA COCA COLA ZERO 450/500 ML,UNIDAD,4.500000
"20493654463","1500",PAPA PERSA AL HILO 175 GR.,UNIDAD,7.800000
"20493654463","863",GALLETA FIELD VAINILLA 222 GR. PACK X 6 UNIDADES,UNIDAD,4.900000
"20493654463","52397",ESPONJA VIRUTEX FIBRA DELICADA NO RAYA UND.,UNIDAD,2.200000
"20493654463","19156",PAVO SAN FERNANDO KG,UNIDAD,18.900000
"20493654463","11365",GASEOSA INCA KOLA 3 LT,UNIDAD,14.000000
"20493654463","29849",VASO _ DESCARTABLE 9 OZ. 50 UND,UNIDAD,3.500000
"20493654463","51754",COCOA WINTER REFORZADA CALCIO HIERRO VITAMINAS X 140 GR.,UNIDAD,11.500000
"20493654463","5809",CHICHARRON SAN FERNANDO PRENSA KG.,UNIDAD,44.200000
"20493654463","6468",AGUA SAN LUIS CON GAS 2.5 LT,UNIDAD,4.000000
"20493654463","543",CULANTRO KG.,UNIDAD,12.900000
"20493654463","52721",ESPONJA VIRUTEX FIBRA VERDE UND,UNIDAD,1.300000
"20493654463","53665",ESPONJA VIRUTEX 2 EN 1 CLASICA X 6 UND,UNIDAD,15.210000
"20493654463","7634",WANTAN PAQUETE 500 GR.,UNIDAD,9.500000
"20493654463","6959",PANETON GLORIA BOLSA 900 GR.,UNIDAD,25.600000
"20493654463","51969",CANASTA NAVIDEÑA TOP,UNIDAD,120.000000
"20493654463","7697",ACEITUNA OLIVOS DEL SUR VERDES RELLENAS CON CASTAÑAS SACHET 250 GR.,UNIDAD,9.000000
"20493654463","8221",AROMATIZANTE SAPOLIO ARRULLOS DE BEBE X360,UNIDAD,6.500000
"20493654463","9100",POLLO KG,UNIDAD,18.500000
"20493654463","53444",QUESO GLORIA FUNDIDO CHEDDAR 8 TAJADAS 136 GR,UNIDAD,7.400000
"20493654463","975",HABAS PERSA 180 GR.,UNIDAD,7.000000
"20493654463","8224",AROMATIZANTE SAPOLIO POTPOURRI DE FLORES 360ML,UNIDAD,6.900000
"20493654463","922",GASEOSA INCA KOLA LIGHT 450/500 ML,UNIDAD,4.500000
"20493654463","52351",PAN CARIOKA X 4 UND,UNIDAD,3.200000
"20493654463","46929",REMOVEDOR DARYZA DESENGRASANTE FORTE 1 LT ,UNIDAD,12.900000
"20493654463","52800",PAN ORIENTAL HOT DOG  PACK X 6,UNIDAD,4.600000
"20493654463","47086",DESINFECTANTE FAMILY GUARD AEROSOL FLORAL 400 ML,UNIDAD,16.500000
"20493654463","50573",PAÑO IMPEKE SECATODO PACK 20 UND ,UNIDAD,16.000000
"20493654463","47274",AGUA SAN LUIS SIN GAS 750 ML,UNIDAD,2.000000
"20493654463","47456",CHIFLE PERSA CON CECINA 300 GR,UNIDAD,10.500000
"20493654463","44629",HUEVO LA CHACRA X 30 UND,UNIDAD,24.000000
"20493654463","53544",VASO DESCARTABLE ACRILICO 1.5 OZ PACK 25 UND.,UNIDAD,5.000000
